target_id,modality,feature,effect_size,q_value,n_target,n_rest
5V_CORE04,ct,wavelet-HLH_glcm_DifferenceAverage,-0.13072074,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glcm_DifferenceEntropy,-0.1889192,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glcm_DifferenceVariance,-0.17596597,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glcm_Id,0.08973988,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glcm_Idm,0.10801161,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glcm_Idmn,0.24237552,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glcm_Idn,0.19854498,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glcm_Imc1,0.09113591,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glcm_Imc2,-0.02232866,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glcm_InverseVariance,0.2563843,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glcm_JointAverage,0.01137266,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glcm_JointEnergy,0.17347273,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glcm_JointEntropy,-0.19970056,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glcm_MCC,-0.0680827,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glcm_MaximumProbability,0.15159695,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glcm_SumAverage,0.01137266,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glcm_SumEntropy,-0.22463803,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glcm_SumSquares,-0.17814277,1.0,10,59
5V_CORE04,ct,wavelet-HLH_gldm_DependenceEntropy,-0.38633019,1.0,10,59
5V_CORE04,ct,wavelet-HLH_gldm_DependenceNonUniformity,0.17696151,1.0,10,59
5V_CORE04,ct,wavelet-HLH_gldm_DependenceNonUniformityNormalized,0.31329153,1.0,10,59
5V_CORE04,ct,wavelet-HLH_gldm_DependenceVariance,-0.46379842,1.0,10,59
5V_CORE04,ct,wavelet-HLH_gldm_GrayLevelNonUniformity,0.21223495,1.0,10,59
5V_CORE04,ct,wavelet-HLH_gldm_GrayLevelVariance,-0.17882178,1.0,10,59
5V_CORE04,ct,wavelet-HLH_gldm_HighGrayLevelEmphasis,-0.09135781,1.0,10,59
5V_CORE04,ct,wavelet-HLH_gldm_LargeDependenceEmphasis,0.101664,1.0,10,59
5V_CORE04,ct,wavelet-HLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.00131515,1.0,10,59
5V_CORE04,ct,wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,-0.23868925,1.0,10,59
5V_CORE04,ct,wavelet-HLH_gldm_LowGrayLevelEmphasis,-0.27029064,1.0,10,59
5V_CORE04,ct,wavelet-HLH_gldm_SmallDependenceEmphasis,-0.25028947,1.0,10,59
5V_CORE04,ct,wavelet-HLH_gldm_SmallDependenceHighGrayLevelEmphasis,-0.19767773,1.0,10,59
5V_CORE04,ct,wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,-0.50941231,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glrlm_GrayLevelNonUniformity,0.2120243,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized,0.21547541,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glrlm_GrayLevelVariance,-0.18880333,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glrlm_HighGrayLevelRunEmphasis,-0.09182127,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glrlm_LongRunEmphasis,0.06981433,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,0.02063048,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glrlm_LongRunLowGrayLevelEmphasis,-0.16179491,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glrlm_LowGrayLevelRunEmphasis,-0.27164381,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glrlm_RunEntropy,-0.18875061,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glrlm_RunLengthNonUniformity,0.21186542,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glrlm_RunLengthNonUniformityNormalized,-0.12381175,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glrlm_RunPercentage,-0.15776948,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glrlm_RunVariance,0.04592626,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glrlm_ShortRunEmphasis,-0.17939975,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glrlm_ShortRunHighGrayLevelEmphasis,-0.12233884,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glrlm_ShortRunLowGrayLevelEmphasis,-0.3011561,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glszm_GrayLevelNonUniformity,-0.24455586,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,-0.43241102,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glszm_GrayLevelVariance,-0.01450055,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glszm_HighGrayLevelZoneEmphasis,-0.08448127,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glszm_LargeAreaEmphasis,0.16896732,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glszm_LargeAreaHighGrayLevelEmphasis,0.12072789,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glszm_LargeAreaLowGrayLevelEmphasis,0.1833704,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,-0.24429465,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glszm_SizeZoneNonUniformity,-0.24897324,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glszm_SizeZoneNonUniformityNormalized,-0.00911218,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glszm_SmallAreaEmphasis,0.07733342,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glszm_SmallAreaHighGrayLevelEmphasis,-0.07767465,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,-0.09342565,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glszm_ZoneEntropy,0.30909552,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glszm_ZonePercentage,-0.25073643,1.0,10,59
5V_CORE04,ct,wavelet-HLH_glszm_ZoneVariance,0.17313059,1.0,10,59
5V_CORE04,ct,wavelet-HLH_ngtdm_Busyness,0.23624091,1.0,10,59
5V_CORE04,ct,wavelet-HLH_ngtdm_Coarseness,-0.33592803,1.0,10,59
5V_CORE04,ct,wavelet-HLH_ngtdm_Complexity,-0.14887188,1.0,10,59
5V_CORE04,ct,wavelet-HLH_ngtdm_Contrast,-0.26646711,1.0,10,59
5V_CORE04,ct,wavelet-HLH_ngtdm_Strength,-0.16837912,1.0,10,59
5V_CORE04,ct,wavelet-HLL_firstorder_10Percentile,0.05351192,1.0,10,59
5V_CORE04,ct,wavelet-HLL_firstorder_90Percentile,-0.05702875,1.0,10,59
5V_CORE04,ct,wavelet-HLL_firstorder_Energy,0.10757063,1.0,10,59
5V_CORE04,ct,wavelet-HLL_firstorder_Entropy,-0.07342628,1.0,10,59
5V_CORE04,ct,wavelet-HLL_firstorder_InterquartileRange,-0.04154499,1.0,10,59
5V_CORE04,ct,wavelet-HLL_firstorder_Kurtosis,-0.13737904,1.0,10,59
5V_CORE04,ct,wavelet-HLL_firstorder_Maximum,0.08545308,1.0,10,59
5V_CORE04,ct,wavelet-HLL_firstorder_Mean,-0.03084582,1.0,10,59
5V_CORE04,ct,wavelet-HLL_firstorder_MeanAbsoluteDeviation,-0.06058712,1.0,10,59
5V_CORE04,ct,wavelet-HLL_firstorder_Median,0.12227512,1.0,10,59
5V_CORE04,ct,wavelet-HLL_firstorder_Minimum,-0.10290071,1.0,10,59
5V_CORE04,ct,wavelet-HLL_firstorder_Range,0.10099341,1.0,10,59
5V_CORE04,ct,wavelet-HLL_firstorder_RobustMeanAbsoluteDeviation,-0.04429802,1.0,10,59
5V_CORE04,ct,wavelet-HLL_firstorder_RootMeanSquared,-0.07920353,1.0,10,59
5V_CORE04,ct,wavelet-HLL_firstorder_Skewness,-0.15347118,1.0,10,59
5V_CORE04,ct,wavelet-HLL_firstorder_TotalEnergy,0.10757063,1.0,10,59
5V_CORE04,ct,wavelet-HLL_firstorder_Uniformity,0.07219301,1.0,10,59
5V_CORE04,ct,wavelet-HLL_firstorder_Variance,-0.07094046,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glcm_Autocorrelation,0.14216342,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glcm_ClusterProminence,-0.1139239,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glcm_ClusterShade,-0.22508265,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glcm_ClusterTendency,-0.09811087,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glcm_Contrast,-0.04086387,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glcm_Correlation,-0.23749656,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glcm_DifferenceAverage,-0.02569272,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glcm_DifferenceEntropy,-0.03457371,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glcm_DifferenceVariance,-0.05542204,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glcm_Id,0.01044644,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glcm_Idm,0.01388833,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glcm_Idmn,0.17108695,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glcm_Idn,0.15280995,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glcm_Imc1,0.10824093,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glcm_Imc2,0.01780831,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glcm_InverseVariance,0.18175398,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glcm_JointAverage,0.10714971,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glcm_JointEnergy,0.07087524,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glcm_JointEntropy,-0.06396594,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glcm_MCC,0.06431468,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glcm_MaximumProbability,0.0505932,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glcm_SumAverage,0.10714971,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glcm_SumEntropy,-0.09946072,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glcm_SumSquares,-0.07217789,1.0,10,59
5V_CORE04,ct,wavelet-HLL_gldm_DependenceEntropy,-0.24490051,1.0,10,59
5V_CORE04,ct,wavelet-HLL_gldm_DependenceNonUniformity,0.22278448,1.0,10,59
5V_CORE04,ct,wavelet-HLL_gldm_DependenceNonUniformityNormalized,0.14192211,1.0,10,59
5V_CORE04,ct,wavelet-HLL_gldm_DependenceVariance,-0.20671066,1.0,10,59
5V_CORE04,ct,wavelet-HLL_gldm_GrayLevelNonUniformity,0.25041013,1.0,10,59
5V_CORE04,ct,wavelet-HLL_gldm_GrayLevelVariance,-0.07271026,1.0,10,59
5V_CORE04,ct,wavelet-HLL_gldm_HighGrayLevelEmphasis,0.13949886,1.0,10,59
5V_CORE04,ct,wavelet-HLL_gldm_LargeDependenceEmphasis,0.0445785,1.0,10,59
5V_CORE04,ct,wavelet-HLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.07609714,1.0,10,59
5V_CORE04,ct,wavelet-HLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.01155087,1.0,10,59
5V_CORE04,ct,wavelet-HLL_gldm_LowGrayLevelEmphasis,-0.04609018,1.0,10,59
5V_CORE04,ct,wavelet-HLL_gldm_SmallDependenceEmphasis,0.01265632,1.0,10,59
5V_CORE04,ct,wavelet-HLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.09047299,1.0,10,59
5V_CORE04,ct,wavelet-HLL_gldm_SmallDependenceLowGrayLevelEmphasis,-0.00136774,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glrlm_GrayLevelNonUniformity,0.24242879,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glrlm_GrayLevelNonUniformityNormalized,0.07340852,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glrlm_GrayLevelVariance,-0.08096436,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glrlm_HighGrayLevelRunEmphasis,0.13825053,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glrlm_LongRunEmphasis,0.18150435,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glrlm_LongRunHighGrayLevelEmphasis,0.07593931,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis,0.1136073,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glrlm_LowGrayLevelRunEmphasis,-0.04953051,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glrlm_RunEntropy,-0.08019804,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glrlm_RunLengthNonUniformity,0.15305577,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glrlm_RunLengthNonUniformityNormalized,-0.05449603,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glrlm_RunPercentage,-0.04685038,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glrlm_RunVariance,0.18759173,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glrlm_ShortRunEmphasis,-0.04928943,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glrlm_ShortRunHighGrayLevelEmphasis,0.14369268,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glrlm_ShortRunLowGrayLevelEmphasis,-0.07290899,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glszm_GrayLevelNonUniformity,0.17209705,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glszm_GrayLevelNonUniformityNormalized,0.21169231,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glszm_GrayLevelVariance,0.01528824,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glszm_HighGrayLevelZoneEmphasis,0.1244,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glszm_LargeAreaEmphasis,0.20560822,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glszm_LargeAreaHighGrayLevelEmphasis,0.01458112,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis,0.39951286,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glszm_LowGrayLevelZoneEmphasis,-0.08561925,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glszm_SizeZoneNonUniformity,-0.01986499,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glszm_SizeZoneNonUniformityNormalized,0.13746289,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glszm_SmallAreaEmphasis,0.10537934,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glszm_SmallAreaHighGrayLevelEmphasis,0.14680535,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glszm_SmallAreaLowGrayLevelEmphasis,-0.0219126,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glszm_ZoneEntropy,-0.22146159,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glszm_ZonePercentage,0.0294003,1.0,10,59
5V_CORE04,ct,wavelet-HLL_glszm_ZoneVariance,0.20564301,1.0,10,59
5V_CORE04,ct,wavelet-HLL_ngtdm_Busyness,0.5370654,1.0,10,59
5V_CORE04,ct,wavelet-HLL_ngtdm_Coarseness,-0.32481947,1.0,10,59
5V_CORE04,ct,wavelet-HLL_ngtdm_Complexity,0.20079691,1.0,10,59
5V_CORE04,ct,wavelet-HLL_ngtdm_Contrast,-0.21610356,1.0,10,59
5V_CORE04,ct,wavelet-HLL_ngtdm_Strength,-0.08179513,1.0,10,59
5V_CORE04,ct,wavelet-LHH_firstorder_10Percentile,-0.00867681,1.0,10,59
5V_CORE04,ct,wavelet-LHH_firstorder_90Percentile,0.00617085,1.0,10,59
5V_CORE04,ct,wavelet-LHH_firstorder_Energy,-0.16476538,1.0,10,59
5V_CORE04,ct,wavelet-LHH_firstorder_Entropy,-0.10143956,1.0,10,59
5V_CORE04,ct,wavelet-LHH_firstorder_InterquartileRange,-0.00079654,1.0,10,59
5V_CORE04,ct,wavelet-LHH_firstorder_Kurtosis,-0.12712044,1.0,10,59
5V_CORE04,ct,wavelet-LHH_firstorder_Maximum,0.00919529,1.0,10,59
5V_CORE04,ct,wavelet-LHH_firstorder_Mean,-0.00575265,1.0,10,59
5V_CORE04,ct,wavelet-LHH_firstorder_MeanAbsoluteDeviation,0.00718829,1.0,10,59
5V_CORE04,ct,wavelet-LHH_firstorder_Median,0.02620268,1.0,10,59
5V_CORE04,ct,wavelet-LHH_firstorder_Minimum,0.04436235,1.0,10,59
5V_CORE04,ct,wavelet-LHH_firstorder_Range,-0.01893927,1.0,10,59
5V_CORE04,ct,wavelet-LHH_firstorder_RobustMeanAbsoluteDeviation,0.00077735,1.0,10,59
5V_CORE04,ct,wavelet-LHH_firstorder_RootMeanSquared,0.012015,1.0,10,59
5V_CORE04,ct,wavelet-LHH_firstorder_Skewness,0.24948584,1.0,10,59
5V_CORE04,ct,wavelet-LHH_firstorder_TotalEnergy,-0.16476538,1.0,10,59
5V_CORE04,ct,wavelet-LHH_firstorder_Uniformity,0.11938855,1.0,10,59
5V_CORE04,ct,wavelet-LHH_firstorder_Variance,-0.1094647,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glcm_Autocorrelation,-0.09205281,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glcm_ClusterProminence,-0.14860478,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glcm_ClusterShade,0.05153486,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glcm_ClusterTendency,-0.15504921,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glcm_Contrast,-0.14360565,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glcm_Correlation,-0.15841145,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glcm_DifferenceAverage,-0.12434574,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glcm_DifferenceEntropy,-0.0699957,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glcm_DifferenceVariance,-0.1385603,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glcm_Id,0.09141357,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glcm_Idm,0.09972884,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glcm_Idmn,0.31102596,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glcm_Idn,0.31072086,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glcm_Imc1,0.11488401,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glcm_Imc2,-0.07499984,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glcm_InverseVariance,0.21975786,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glcm_JointAverage,0.01724049,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glcm_JointEnergy,0.06019169,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glcm_JointEntropy,-0.09437555,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glcm_MCC,-0.09451745,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glcm_MaximumProbability,0.0757534,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glcm_SumAverage,0.01724049,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glcm_SumEntropy,-0.10164143,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glcm_SumSquares,-0.1491475,1.0,10,59
5V_CORE04,ct,wavelet-LHH_gldm_DependenceEntropy,-0.34389155,1.0,10,59
5V_CORE04,ct,wavelet-LHH_gldm_DependenceNonUniformity,0.17577554,1.0,10,59
5V_CORE04,ct,wavelet-LHH_gldm_DependenceNonUniformityNormalized,0.26724832,1.0,10,59
5V_CORE04,ct,wavelet-LHH_gldm_DependenceVariance,-0.30831971,1.0,10,59
5V_CORE04,ct,wavelet-LHH_gldm_GrayLevelNonUniformity,0.21498541,1.0,10,59
5V_CORE04,ct,wavelet-LHH_gldm_GrayLevelVariance,-0.14966913,1.0,10,59
5V_CORE04,ct,wavelet-LHH_gldm_HighGrayLevelEmphasis,-0.0936789,1.0,10,59
5V_CORE04,ct,wavelet-LHH_gldm_LargeDependenceEmphasis,0.11099159,1.0,10,59
5V_CORE04,ct,wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.0695381,1.0,10,59
5V_CORE04,ct,wavelet-LHH_gldm_LargeDependenceLowGrayLevelEmphasis,-0.21406212,1.0,10,59
5V_CORE04,ct,wavelet-LHH_gldm_LowGrayLevelEmphasis,-0.27339558,1.0,10,59
5V_CORE04,ct,wavelet-LHH_gldm_SmallDependenceEmphasis,-0.10108941,1.0,10,59
5V_CORE04,ct,wavelet-LHH_gldm_SmallDependenceHighGrayLevelEmphasis,-0.1453384,1.0,10,59
5V_CORE04,ct,wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,-0.28336851,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glrlm_GrayLevelNonUniformity,0.20300272,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,0.0808907,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glrlm_GrayLevelVariance,-0.14171936,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glrlm_HighGrayLevelRunEmphasis,-0.09366368,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glrlm_LongRunEmphasis,0.04259702,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glrlm_LongRunHighGrayLevelEmphasis,0.0394123,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glrlm_LongRunLowGrayLevelEmphasis,-0.14174781,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glrlm_LowGrayLevelRunEmphasis,-0.27216178,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glrlm_RunEntropy,0.01174897,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glrlm_RunLengthNonUniformity,0.17006863,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glrlm_RunLengthNonUniformityNormalized,-0.14519852,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glrlm_RunPercentage,-0.14468539,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glrlm_RunVariance,0.02547139,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glrlm_ShortRunEmphasis,-0.14154166,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glrlm_ShortRunHighGrayLevelEmphasis,-0.11604757,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glrlm_ShortRunLowGrayLevelEmphasis,-0.3185322,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glszm_GrayLevelNonUniformity,-0.10688179,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,0.04414286,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glszm_GrayLevelVariance,0.02525735,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glszm_HighGrayLevelZoneEmphasis,-0.07350649,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glszm_LargeAreaEmphasis,0.10195192,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,-0.03286894,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glszm_LargeAreaLowGrayLevelEmphasis,0.21835526,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glszm_LowGrayLevelZoneEmphasis,-0.08544906,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glszm_SizeZoneNonUniformity,-0.13247908,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glszm_SizeZoneNonUniformityNormalized,0.14531606,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glszm_SmallAreaEmphasis,0.43141614,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glszm_SmallAreaHighGrayLevelEmphasis,-0.03816745,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glszm_SmallAreaLowGrayLevelEmphasis,0.29714508,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glszm_ZoneEntropy,0.10384005,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glszm_ZonePercentage,-0.03516828,1.0,10,59
5V_CORE04,ct,wavelet-LHH_glszm_ZoneVariance,0.10460151,1.0,10,59
5V_CORE04,ct,wavelet-LHH_ngtdm_Busyness,0.38611549,1.0,10,59
5V_CORE04,ct,wavelet-LHH_ngtdm_Coarseness,-0.32225718,1.0,10,59
5V_CORE04,ct,wavelet-LHH_ngtdm_Complexity,-0.12638348,1.0,10,59
5V_CORE04,ct,wavelet-LHH_ngtdm_Contrast,-0.31899869,1.0,10,59
5V_CORE04,ct,wavelet-LHH_ngtdm_Strength,-0.07388565,1.0,10,59
5V_CORE04,ct,wavelet-LHL_firstorder_10Percentile,-0.05334865,1.0,10,59
5V_CORE04,ct,wavelet-LHL_firstorder_90Percentile,0.07442393,1.0,10,59
5V_CORE04,ct,wavelet-LHL_firstorder_Energy,-0.02048865,1.0,10,59
5V_CORE04,ct,wavelet-LHL_firstorder_Entropy,0.00451125,1.0,10,59
5V_CORE04,ct,wavelet-LHL_firstorder_InterquartileRange,0.03817236,1.0,10,59
5V_CORE04,ct,wavelet-LHL_firstorder_Kurtosis,0.04795317,1.0,10,59
5V_CORE04,ct,wavelet-LHL_firstorder_Maximum,0.20763785,1.0,10,59
5V_CORE04,ct,wavelet-LHL_firstorder_Mean,0.29490675,1.0,10,59
5V_CORE04,ct,wavelet-LHL_firstorder_MeanAbsoluteDeviation,0.05953039,1.0,10,59
5V_CORE04,ct,wavelet-LHL_firstorder_Median,0.43078407,1.0,10,59
5V_CORE04,ct,wavelet-LHL_firstorder_Minimum,-0.00748167,1.0,10,59
5V_CORE04,ct,wavelet-LHL_firstorder_Range,0.1085305,1.0,10,59
5V_CORE04,ct,wavelet-LHL_firstorder_RobustMeanAbsoluteDeviation,0.0445897,1.0,10,59
5V_CORE04,ct,wavelet-LHL_firstorder_RootMeanSquared,0.06884385,1.0,10,59
5V_CORE04,ct,wavelet-LHL_firstorder_Skewness,-0.07612089,1.0,10,59
5V_CORE04,ct,wavelet-LHL_firstorder_TotalEnergy,-0.02048865,1.0,10,59
5V_CORE04,ct,wavelet-LHL_firstorder_Uniformity,0.06654127,1.0,10,59
5V_CORE04,ct,wavelet-LHL_firstorder_Variance,0.12922382,1.0,10,59
5V_CORE04,ct,wavelet-LHL_glcm_Autocorrelation,0.08483629,1.0,10,59
5V_CORE04,ct,wavelet-LHL_glcm_ClusterProminence,0.21353209,1.0,10,59
5V_CORE04,ct,wavelet-LHL_glcm_ClusterShade,-0.11636017,1.0,10,59
5V_CORE04,ct,wavelet-LHL_glcm_ClusterTendency,0.10770066,1.0,10,59
5V_CORE04,ct,wavelet-LHL_glcm_Contrast,0.15067384,1.0,10,59
5V_CORE04,ct,wavelet-LHL_glcm_Correlation,-0.20724071,1.0,10,59
5V_CORE04,ct,wavelet-LHL_glcm_DifferenceAverage,0.08573819,1.0,10,59
5V_CORE04,ct,wavelet-LHL_glcm_DifferenceEntropy,0.04732167,1.0,10,59
5V_CORE04,ct,wavelet-LHL_glcm_DifferenceVariance,0.17877851,1.0,10,59
5V_CORE04,ct,wavelet-LHL_glcm_Id,-0.02224042,1.0,10,59
5V_CORE04,ct,wavelet-LHL_glcm_Idm,-0.01825493,1.0,10,59
